﻿"account_number";"account_businessno";"booking_date";"num_transaction_type";"prn";"currency_amount";"contra_accountno";"contra_bankcode";"contra_iban";"contra_bic";"contra_name";"contra_txtschl";"contra_txtschl_erg";"value_date";"transaction_description1";"datatextschl_erg";"transaction_currency_code";"currency_amount_in_txn_ccy";"account_currency_code";"country_code";"transaction_description2";"transaction_description3";"transaction_description4";"transaction_description5";"transaction_description6";"transaction_description7";"datatextschl";"leistungsart";"datenherkunft";"account_type_desc";"party_number";"ultimate_creditor";"ultimate_debitor";"transaction_reference_number";"empfaengername";"account_registration_name";"purpose_code_cat";"purpose_code"
"16316";"53306190949";"2021-01-22";"50";12345678;-461.3;"8948705798";"13054284";"DE41130542848948705798";"WLMWDEMZS46";"Frau Hildegart Krause B.A.";" ";" ";"2021-01-22";"Maxim";106;"EUR";-461.3;"EUR";"US";"ime d";"bitis";"quaer";"t qui";" duci";"us al";"20";39086646463;"OS";"6";5573696046;"Frau Hildegart Krause B.A.";"Frau Hildegart Krause B.A.";" ";"Frau Hildegart Krause B.A.";" ";" ";" "
"16316";"53306190949";"2021-01-22";"5";12345678;5018.96;"0088848175";"76905047";"DE80769050470088848175";"MISADE6D";"Cosima Müller B.Eng.";" ";" ";"2021-01-22";"Unde ";772;"EUR";5018.96;"EUR";"US";"e rer";"m com";"odi n";"hil o";"caeca";"i. Pa";"44";24757371901;"OS";"0";5573696046;"Cosima Müller B.Eng.";"Cosima Müller B.Eng.";" ";"Cosima Müller B.Eng.";" ";" ";" "
"16316";"53306190949";"2021-01-22";"51";12345678;-6421.14;"5500340296";"92131255";"DE09921312555500340296";"CQZADEANZSF";"Edelbert Paffrath-Etzler";" ";" ";"2021-01-22";"Omnis";709;"EUR";-6421.14;"EUR";"US";"is vo";"uptat";"bus d";"lor e";"us po";"ro qu";"49";21139371353;"OS";"0";5573696046;"Edelbert Paffrath-Etzler";"Edelbert Paffrath-Etzler";" ";"Edelbert Paffrath-Etzler";" ";" ";" "
"16316";"53306190949";"2021-01-22";"19";12345678;-4805.62;"6241047095";"00171408";"DE67001714086241047095";"WGFHDE70";"Faruk Schleich";" ";" ";"2021-01-22";"Quasi";432;"EUR";-4805.62;"EUR";"US";"si di";"nissi";"os fa";"ere a";"ias a";"tem. ";"69";35726577671;"KA";"G";5573696046;"Faruk Schleich";"Faruk Schleich";" ";"Faruk Schleich";" ";" ";" "
"16316";"53306190949";"2021-01-22";"1";12345678;6675.39;"1303065858";"70326346";"DE76703263461303065858";"SSSSDESRXZB";"Stefano Stiebitz";" ";" ";"2021-01-22";"Magni";417;"GBP";6675.39;"GBP";"US";"ni mo";"estia";" volu";"tas f";"git. ";"ucimu";"47";85693154351;"OS";"1";5573696046;"Stefano Stiebitz";"Stefano Stiebitz";" ";"Stefano Stiebitz";" ";" ";" "
"76139";"47933334835";"2021-01-18";"1";12345678;14463.41;"8510149981";"75424075";"DE88754240758510149981";"WFEADES6JTN";"Caren Birnbaum";" ";" ";"2021-01-18";"At ma";785;"EUR";14463.41;"EUR";"US";"maxim";" veri";"atis ";"t nul";"a des";"runt ";"15";95134724758;"OS";"9";5573696046;"Caren Birnbaum";"Caren Birnbaum";" ";"Caren Birnbaum";" ";" ";" "
"76139";"47933334835";"2021-01-18";"32";12345678;-9540.07;"4175288438";"62511464";"DE32625114644175288438";"CMSVDETT1JT";"Adrian Franke B.Eng.";" ";" ";"2021-01-18";"Excep";214;"EUR";-9540.07;"EUR";"US";"eptur";" cum ";"aiore";" dolo";"um. Q";"as cu";"95";76703870679;"OS";"3";5573696046;"Adrian Franke B.Eng.";"Adrian Franke B.Eng.";" ";"Adrian Franke B.Eng.";" ";" ";" "
"76139";"47933334835";"2021-01-18";"6";12345678;-2546.73;"1999993374";"07405329";"DE70074053291999993374";"EKBUDEUODBF";"Magrit Meister";" ";" ";"2021-01-18";"Delen";935;"EUR";-2546.73;"EUR";"US";"eniti";"eaque";"commo";"i har";"m cup";"ditat";"83";82714733618;"US";"4";5573696046;"Magrit Meister";"Magrit Meister";" ";"Magrit Meister";" ";" ";" "
"76139";"47933334835";"2021-01-18";"6";12345678;17175.25;"9555310057";"10050000";"DE89100500009555310057";"LGTTDE5E";"Katalin Beyer";" ";" ";"2021-01-18";"Sunt ";944;"EUR";17175.25;"EUR";"US";"t sae";"e qui";"quam ";"ucimu";". Deb";"tis a";"53";36987305841;"OS";"0";5573696046;"Katalin Beyer";"Katalin Beyer";" ";"Katalin Beyer";" ";" ";" "
"76139";"47933334835";"2021-01-18";"3";12345678;7121.29;"5772741429";"10095092";"DE91100950925772741429";"BELLDE7I";"Frau Beate Döhn";" ";" ";"2021-01-18";"Paria";17;"EUR";7121.29;"EUR";"US";"iatur";"eaque";"alias";"fugit";"ad. U";" quae";"24";78070590125;"OS";"3";5573696046;"Frau Beate Döhn";"Frau Beate Döhn";" ";"Frau Beate Döhn";" ";" ";" "
"76139";"47933334835";"2021-01-19";"65";12345678;-9933.94;"5396701581";"87828554";"DE83878285545396701581";"GOJNDEZPAV0";"Ruth Faust";" ";" ";"2021-01-19";"Ducim";41;"EUR";-9933.94;"EUR";"US";"imus ";"d fac";"lis d";"lorib";"s tem";"ore u";"56";77142152733;"OS";"1";5573696046;"Ruth Faust";"Ruth Faust";" ";"Ruth Faust";" ";" ";" "
"76139";"47933334835";"2021-01-19";"51";12345678;-10451.05;"9555310057";"10050000";"DE89100500009555310057";"MAZCDE3H";"Cornelius Schmiedecke";" ";" ";"2021-01-19";"Sequi";939;"JPY";-10451.05;"JPY";"US";"ui cu";"pa pe";"feren";"is in";" Volu";"tates";"98";73109609468;"OS";"1";5573696046;"Cornelius Schmiedecke";"Cornelius Schmiedecke";" ";"Cornelius Schmiedecke";" ";" ";" "
"76139";"47933334835";"2021-01-19";"2";12345678;5976.2;"1834020226";"90021114";"DE34900211141834020226";"LLEUDERJ";"Diethelm Zänker";" ";" ";"2021-01-19";"Illum";472;"EUR";5976.2;"EUR";"US";"um mo";"litia";"bland";"tiis.";"Odit ";"ommod";"76";24313683007;"OS";"0";5573696046;"Diethelm Zänker";"Diethelm Zänker";" ";"Diethelm Zänker";" ";" ";" "
"76139";"47933334835";"2021-01-19";"50";12345678;222.05;"9555310057";"10050000";"DE89100500009555310057";"DTFODEOOBLN";"Carl-Heinz Wernecke";" ";" ";"2021-01-19";"Repre";756;"EUR";222.05;"EUR";"US";"rehen";"erit ";"olest";"ae no";"trum ";"arum.";"44";97834706520;"OS";"9";5573696046;"Carl-Heinz Wernecke";"Carl-Heinz Wernecke";" ";"Carl-Heinz Wernecke";" ";" ";" "
"76139";"47933334835";"2021-01-19";"32";12345678;-321.69;"4500864821";"89877505";"DE96898775054500864821";"BEQQDEHWVQT";"Waltraut Mies B.Eng.";" ";" ";"2021-01-19";"Rerum";955;"EUR";-321.69;"EUR";"US";"um eo";" repu";"ianda";" susc";"pit. ";"itae ";"86";70403865931;"OS";"0";5573696046;"Waltraut Mies B.Eng.";"Waltraut Mies B.Eng.";" ";"Waltraut Mies B.Eng.";" ";" ";" "
"76139";"47933334835";"2021-01-20";"32";12345678;14320.49;"9555310057";"10050000";"DE89100500009555310057";"GCIHDEQDMKD";"Carl Heuser";" ";" ";"2021-01-20";"Occae";68;"EUR";14320.49;"EUR";"US";"aecat";" perf";"rendi";" fugi";"t nes";"iunt.";"79";71534931444;"US";"1";5573696046;"Carl Heuser";"Carl Heuser";" ";"Carl Heuser";" ";" ";" "
"76139";"47933334835";"2021-01-20";"52";12345678;1988.45;"2716927905";"35355818";"DE44353558182716927905";"ARQQDEH73SL";"Leander Trub";" ";" ";"2021-01-20";"Bland";877;"EUR";1988.45;"EUR";"US";"nditi";"s mol";"stias";"eveni";"t ali";"uam a";"97";91087662668;"OS";"9";5573696046;"Leander Trub";"Leander Trub";" ";"Leander Trub";" ";" ";" "
"76139";"47933334835";"2021-01-20";"65";12345678;-1759.0;"1287172580";"63532244";"DE78635322441287172580";"IYPODE5P";"Tillmann Klemm-Hövel";" ";" ";"2021-01-20";"Illo ";210;"USD";-1759.0;"USD";"US";"o seq";"i rem";"debit";"s qui";"unde.";"Praes";"23";33287229235;"OS";"0";5573696046;"Tillmann Klemm-Hövel";"Tillmann Klemm-Hövel";" ";"Tillmann Klemm-Hövel";" ";" ";" "
"76139";"47933334835";"2021-01-20";"62";12345678;-4648.77;"6366936353";"73986208";"DE02739862086366936353";"DSPJDEZ5KLJ";"Kati Lorch-Beckmann";" ";" ";"2021-01-20";"Nobis";577;"EUR";-4648.77;"EUR";"BB";"is di";"nissi";"os qu";"m ver";". Exe";"citat";"68";45467582668;"KA";"G";5573696046;"Kati Lorch-Beckmann";"Kati Lorch-Beckmann";" ";"Kati Lorch-Beckmann";" ";" ";" "
"76139";"47933334835";"2021-01-20";"61";12345678;-2455.98;"1277579229";"29120355";"DE02291203551277579229";"MJXBDENO7ZN";"Maya Tschentscher";" ";" ";"2021-01-20";"Persp";686;"EUR";-2455.98;"EUR";"US";"spici";"tis s";"nt su";"cipit";" Quos";"volup";"16";11683035341;"OS";"6";5573696046;"Maya Tschentscher";"Maya Tschentscher";" ";"Maya Tschentscher";" ";" ";" "
"76139";"47933334835";"2021-01-21";"3";12345678;6029.14;"8985858346";"99006950";"DE09990069508985858346";"BOFZDEX75XI";"Hardy Lübs";" ";" ";"2021-01-21";"Venia";886;"EUR";6029.14;"EUR";"US";"iam q";"am la";"ore a";"cusan";"ium q";"isqua";"50";56066520486;"OS";"0";5573696046;"Hardy Lübs";"Hardy Lübs";" ";"Hardy Lübs";" ";" ";" "
"76139";"47933334835";"2021-01-21";"53";12345678;12482.16;"9555310057";"10050000";"DE89100500009555310057";"PKKYDEV7A08";"Reinhard Rohleder";" ";" ";"2021-01-21";"Id vi";856;"EUR";12482.16;"EUR";"US";"vitae";"eveni";"t sim";"lique";"quibu";"dam. ";"41";74660160048;"OS";"1";5573696046;"Reinhard Rohleder";"Reinhard Rohleder";" ";"Reinhard Rohleder";" ";" ";" "
"76139";"47933334835";"2021-01-21";"50";12345678;-15200.59;"9245105843";"89647216";"DE06896472169245105843";"KIZDDEA7";"Alfons Tintzmann";" ";" ";"2021-01-21";"Possi";810;"EUR";-15200.59;"EUR";"US";"simus";"vero ";"it in";"idunt";"tempo";"e ips";"89";34164778117;"KA";"G";5573696046;"Alfons Tintzmann";"Alfons Tintzmann";" ";"Alfons Tintzmann";" ";" ";" "
"76139";"47933334835";"2021-01-21";"4";12345678;-2224.45;"2231136518";"47612717";"DE83476127172231136518";"MIZNDEO06TJ";"Heinz-Joachim Weimer-Eigenwillig";" ";" ";"2021-01-21";"Venia";267;"JPY";-2224.45;"JPY";"US";"iam t";"mpora";"labor";" anim";" dict";". Sin";"23";17760115045;"OS";"3";5573696046;"Heinz-Joachim Weimer-Eigenwillig";"Heinz-Joachim Weimer-Eigenwillig";" ";"Heinz-Joachim Weimer-Eigenwillig";" ";" ";" "
"76139";"47933334835";"2021-01-21";"3";12345678;-321.2;"9555310057";"10050000";"DE89100500009555310057";"JLWTDEH5ML3";"Bartholomäus Gierschner";" ";" ";"2021-01-21";"Quo a";180;"EUR";-321.2;"EUR";"US";" adip";"sci m";"lesti";"s hic";"error";"moles";"20";92041059398;"OS";"9";5573696046;"Bartholomäus Gierschner";"Bartholomäus Gierschner";" ";"Bartholomäus Gierschner";" ";" ";" "
"76139";"47933334835";"2021-01-22";"1";12345678;21223.79;"4777587487";"65589189";"DE88655891894777587487";"EBIYDE4N";"Franco Mies MBA.";" ";" ";"2021-01-22";"Maior";228;"EUR";21223.79;"EUR";"US";"ores ";"agnam";"ullam";"persp";"ciati";" tene";"96";86169702935;"OS";"0";5573696046;"Franco Mies MBA.";"Franco Mies MBA.";" ";"Franco Mies MBA.";" ";" ";" "
"76139";"47933334835";"2021-01-22";"61";12345678;-6558.44;"3819751755";"05992211";"DE40059922113819751755";"FWXXDEUH";"Jeanette Hoffmann B.Eng.";" ";" ";"2021-01-22";"Natus";975;"EUR";-6558.44;"EUR";"US";"us in";"iusto";"ipsum";"omnis";"";"";"5";57793682134;"OS";"6";5573696046;"Jeanette Hoffmann B.Eng.";"Jeanette Hoffmann B.Eng.";" ";"Jeanette Hoffmann B.Eng.";" ";" ";" "
"76139";"47933334835";"2021-01-22";"3";12345678;-8513.76;"9555310057";"10050000";"DE89100500009555310057";"WZIYDE4KJXN";"Dierk Hiller";" ";" ";"2021-01-22";"Labor";340;"EUR";-8513.76;"EUR";"US";"ore v";"lupta";" iure";"atque";"ut eu";" dolo";"11";51602529662;"OS";"9";5573696046;"Dierk Hiller";"Dierk Hiller";" ";"Dierk Hiller";" ";" ";" "
"76139";"47933334835";"2021-01-22";"4";12345678;7641.76;"9555310057";"10050000";"DE89100500009555310057";"OWGZDE6W9D1";"Gabi Täsche";" ";" ";"2021-01-22";"Sit p";221;"EUR";7641.76;"EUR";"US";" pers";"iciat";"s ali";"uid. ";"umqua";" dolo";"45";85672105446;"OS";"0";5573696046;"Gabi Täsche";"Gabi Täsche";" ";"Gabi Täsche";" ";" ";" "
"76139";"47933334835";"2021-01-22";"3";12345678;7634.71;"1847843818";"12178878";"DE63121788781847843818";"VLTIDEPZ1BX";"Hermann Hamann";" ";" ";"2021-01-22";"Neces";473;"EUR";7634.71;"EUR";"US";"essit";"tibus";"assum";"nda b";"andit";"is cu";"75";95580228698;"KA";"Z";5573696046;"Hermann Hamann";"Hermann Hamann";" ";"Hermann Hamann";" ";" ";" "
"37354";"87907145811";"2021-01-18";"1";12345678;4304.06;"3187722632";"95574150";"DE62955741503187722632";"BMEPDEMHGN8";"Gerwin Klapp";" ";" ";"2021-01-18";"Quae ";510;"EUR";4304.06;"EUR";"US";"e ea ";"llum ";"usto ";"os. I";"lum a";"sumen";"1";75270580055;"OS";"0";5573696046;"Gerwin Klapp";"Gerwin Klapp";" ";"Gerwin Klapp";" ";" ";" "
"37354";"87907145811";"2021-01-18";"65";12345678;-9751.67;"9555310057";"10050000";"DE89100500009555310057";"TNTBDEWQ3Z1";"Wolf-Dietrich Römer";" ";" ";"2021-01-18";"Conse";16;"EUR";-9751.67;"EUR";"US";"sequa";"ur si";"t inv";"ntore";"tenet";"r sed";"74";34681548486;"KA";"G";5573696046;"Wolf-Dietrich Römer";"Wolf-Dietrich Römer";" ";"Wolf-Dietrich Römer";" ";" ";" "
"37354";"87907145811";"2021-01-18";"6";12345678;2833.02;"6316527165";"27346456";"DE96273464566316527165";"FFXYDE0B";"Anneke Zänker B.A.";" ";" ";"2021-01-18";"Quos ";497;"EUR";2833.02;"EUR";"US";"s par";"atur ";"xcept";"ri in";" Qui ";"uga q";"87";87447825330;"OS";"0";5573696046;"Anneke Zänker B.A.";"Anneke Zänker B.A.";" ";"Anneke Zänker B.A.";" ";" ";" "
"37354";"87907145811";"2021-01-18";"6";12345678;-33492.71;"8571272499";"91906495";"DE45919064958571272499";"NANHDEEZPZN";"Prof. Andreas Tlustek";" ";" ";"2021-01-18";"Facil";613;"EUR";-33492.71;"EUR";"US";"ilis ";"eniam";"quibu";"dam c";"m acc";"samus";"27";88153872813;"KA";"Z";5573696046;"Prof. Andreas Tlustek";"Prof. Andreas Tlustek";" ";"Prof. Andreas Tlustek";" ";" ";" "
"37354";"87907145811";"2021-01-18";"62";12345678;11142.86;"2720169101";"22312245";"DE98223122452720169101";"EJFRDESX";"Irmi Etzold B.Eng.";" ";" ";"2021-01-18";"Nihil";839;"JPY";11142.86;"JPY";"TM";"il nu";"quam ";"t mol";"itia ";"peria";" id. ";"53";53711511809;"OS";"1";5573696046;"Irmi Etzold B.Eng.";"Irmi Etzold B.Eng.";" ";"Irmi Etzold B.Eng.";" ";" ";" "
"37354";"87907145811";"2021-01-18";"50";12345678;3653.33;"8597156604";"81032043";"DE15810320438597156604";"KMSRDEB6";"Athanasios Heß-Dussen van";" ";" ";"2021-01-18";"Sunt ";562;"EUR";3653.33;"EUR";"US";"t ist";" elig";"ndi a";" atqu";" offi";"iis q";"10";50372389096;"KA";"G";5573696046;"Athanasios Heß-Dussen van";"Athanasios Heß-Dussen van";" ";"Athanasios Heß-Dussen van";" ";" ";" "
"37354";"87907145811";"2021-01-18";"6";12345678;23999.96;"8187638980";"22112100";"DE62221121008187638980";"IFNJDEZOVKV";"Dr. Hülya Oderwald";" ";" ";"2021-01-18";"Corpo";899;"EUR";23999.96;"EUR";"US";"poris";"at ip";"a sed";" Quis";"dolor";"mque ";"68";20166432929;"OS";"1";5573696046;"Dr. Hülya Oderwald";"Dr. Hülya Oderwald";" ";"Dr. Hülya Oderwald";" ";" ";" "
"37354";"87907145811";"2021-01-18";"4";12345678;-3299.45;"8638765330";"39666363";"DE97396663638638765330";"QEQQDEG4";"Friedericke Heß";" ";" ";"2021-01-18";"A mag";14;"EUR";-3299.45;"EUR";"US";"agnam";"velit";"odio ";"olore";" vero";" Tota";"43";62110061513;"OS";"0";5573696046;"Friedericke Heß";"Friedericke Heß";" ";"Friedericke Heß";" ";" ";" "
"37354";"87907145811";"2021-01-18";"53";12345678;3010.41;"9555310057";"10050000";"DE89100500009555310057";"GWGZDEZ1GFI";"Ing. Nadeschda Mangold";" ";" ";"2021-01-18";"Eius ";327;"EUR";3010.41;"EUR";"NO";"s num";"uam q";"o mol";"itia ";"d qui";"usdam";"35";23955298475;"KA";"Z";5573696046;"Ing. Nadeschda Mangold";"Ing. Nadeschda Mangold";" ";"Ing. Nadeschda Mangold";" ";" ";" "
"37354";"87907145811";"2021-01-18";"32";12345678;-8284.02;"9555310057";"10050000";"DE89100500009555310057";"KIZGDE6QSZQ";"Denis Drubin-Schulz";" ";" ";"2021-01-18";"Dolor";730;"EUR";-8284.02;"EUR";"US";"ores ";"itae ";"ation";" offi";"iis t";"mpora";"68";90903858481;"OS";"0";5573696046;"Denis Drubin-Schulz";"Denis Drubin-Schulz";" ";"Denis Drubin-Schulz";" ";" ";" "
"37354";"87907145811";"2021-01-19";"5";12345678;5316.32;"9030570880";"63221103";"DE18632211039030570880";"MNVQDE5M9IL";"Lissi Bärer";" ";" ";"2021-01-19";"Velit";752;"USD";5316.32;"USD";"US";"it of";"iciis";"elige";"di so";"uta d";"lores";"23";24836371722;"KA";"Z";5573696046;"Lissi Bärer";"Lissi Bärer";" ";"Lissi Bärer";" ";" ";" "
"37354";"87907145811";"2021-01-19";"3";12345678;-10945.86;"9555310057";"10050000";"DE89100500009555310057";"OHNCDEAN";"Detlef Gude-Rörricht";" ";" ";"2021-01-19";"Facil";481;"EUR";-10945.86;"EUR";"US";"ilis ";"uidem";"aliqu";"m pla";"eat. ";"agni ";"13";59080721140;"KA";"Z";5573696046;"Detlef Gude-Rörricht";"Detlef Gude-Rörricht";" ";"Detlef Gude-Rörricht";" ";" ";" "
"37354";"87907145811";"2021-01-19";"52";12345678;-11090.34;"2976864772";"14738574";"DE76147385742976864772";"QKTKDEPNRWZ";"Gloria Hertrampf B.Sc.";" ";" ";"2021-01-19";"Nam h";135;"EUR";-11090.34;"EUR";"KI";" haru";" corr";"pti. ";"epudi";"ndae ";"nvent";"39";29232140760;"OS";"1";5573696046;"Gloria Hertrampf B.Sc.";"Gloria Hertrampf B.Sc.";" ";"Gloria Hertrampf B.Sc.";" ";" ";" "
"37354";"87907145811";"2021-01-19";"65";12345678;10816.54;"9555310057";"10050000";"DE89100500009555310057";"IBQIDEX4VV2";"Iris Heydrich-Dippel";" ";" ";"2021-01-19";"Nihil";18;"JPY";10816.54;"JPY";"BS";"il in";"idunt";"hic a";"eriam";"corpo";"is qu";"68";84657770870;"OS";"1";5573696046;"Iris Heydrich-Dippel";"Iris Heydrich-Dippel";" ";"Iris Heydrich-Dippel";" ";" ";" "
"37354";"87907145811";"2021-01-19";"32";12345678;18783.81;"3952708908";"14445907";"DE02144459073952708908";"IAKRDE4HJFY";"Ing. Wieland Lehmann B.Sc.";" ";" ";"2021-01-19";"Ad es";540;"EUR";18783.81;"EUR";"US";"esse ";"oloru";" rati";"ne de";"ectus";"optio";"1";76903656539;"OS";"0";5573696046;"Ing. Wieland Lehmann B.Sc.";"Ing. Wieland Lehmann B.Sc.";" ";"Ing. Wieland Lehmann B.Sc.";" ";" ";" "
"37354";"87907145811";"2021-01-19";"65";12345678;-168.45;"9479176720";"38023965";"DE54380239659479176720";"VXNADEIIJGZ";"Frau Sibylla Bohlander";" ";" ";"2021-01-19";"Conse";910;"EUR";-168.45;"EUR";"US";"sequu";"tur n";"strum";"harum";"eius ";"uae i";"77";40284958132;"OS";"0";5573696046;"Frau Sibylla Bohlander";"Frau Sibylla Bohlander";" ";"Frau Sibylla Bohlander";" ";" ";" "
"37354";"87907145811";"2021-01-19";"6";12345678;-214.98;"5901136819";"51445719";"DE27514457195901136819";"MCACDE3YPW9";"Ivan Bolnbach";" ";" ";"2021-01-19";"Aliqu";862;"EUR";-214.98;"EUR";"US";"quam ";"ligen";"i dol";"remqu";" nemo";" Hic ";"79";47126243761;"OS";"1";5573696046;"Ivan Bolnbach";"Ivan Bolnbach";" ";"Ivan Bolnbach";" ";" ";" "
"37354";"87907145811";"2021-01-19";"19";12345678;204261.0;"5232100762";"94020375";"DE86940203755232100762";"CFEZDE0C";"Hildegunde Trapp";" ";" ";"2021-01-19";"HIGH ";444;"EUR";204261.0;"EUR";"US";"H VOL";"ME";"";"";"";"";"59";86106945185;"OS";"9";5573696046;"Hildegunde Trapp";"Hildegunde Trapp";" ";"Hildegunde Trapp";" ";" ";" "
"37354";"87907145811";"2021-01-19";"51";12345678;-909.73;"6311743257";"35249147";"DE67352491476311743257";"GQJNDEZJGAR";"Stanislaw Schenk-Wagenknecht";" ";" ";"2021-01-19";"Repud";143;"EUR";-909.73;"EUR";"US";"udian";"ae su";"cipit";"accus";"ntium";"qui e";"90";82896374864;"OS";"0";5573696046;"Stanislaw Schenk-Wagenknecht";"Stanislaw Schenk-Wagenknecht";" ";"Stanislaw Schenk-Wagenknecht";" ";" ";" "
"37354";"87907145811";"2021-01-19";"51";12345678;-8696.61;"9555310057";"10050000";"DE89100500009555310057";"RLWNDET39F5";"Marco Mende-Heintze";" ";" ";"2021-01-19";"Molli";158;"EUR";-8696.61;"EUR";"US";"litia";"moles";"iae d";"lorum";"dicta";"ab at";"97";36894713399;"OS";"4";5573696046;"Marco Mende-Heintze";"Marco Mende-Heintze";" ";"Marco Mende-Heintze";" ";" ";" "
"37354";"87907145811";"2021-01-20";"53";12345678;575026.0;"7752358565";"42374441";"DE48423744417752358565";"MNLZDE0MUKY";"Erhard Tschentscher";" ";" ";"2021-01-20";"HIGH ";279;"EUR";575026.0;"EUR";"US";"H VOL";"ME";"";"";"";"";"18";87539834082;"KA";"G";5573696046;"Erhard Tschentscher";"Erhard Tschentscher";" ";"Erhard Tschentscher";" ";" ";" "
"37354";"87907145811";"2021-01-20";"32";12345678;-22032.54;"8935278997";"89641914";"DE25896419148935278997";"UWZNDEWM";"Esther Scheel";" ";" ";"2021-01-20";"Magni";726;"EUR";-22032.54;"EUR";"US";"ni de";"itis ";"am. E";"us qu";" mole";"tias ";"83";48125966723;"OS";"0";5573696046;"Esther Scheel";"Esther Scheel";" ";"Esther Scheel";" ";" ";" "
"37354";"87907145811";"2021-01-20";"3";12345678;5841.19;"0703669896";"70840600";"DE33708406000703669896";"LWBBDEJ4XDB";"Loni Wesack-Dörschner";" ";" ";"2021-01-20";"In re";861;"EUR";5841.19;"EUR";"US";"rerum";"fugit";"qui p";"ssimu";". Adi";"isci ";"37";90108452540;"OS";"9";5573696046;"Loni Wesack-Dörschner";"Loni Wesack-Dörschner";" ";"Loni Wesack-Dörschner";" ";" ";" "
"37354";"87907145811";"2021-01-20";"52";12345678;8783.93;"7856394567";"70865266";"DE29708652667856394567";"BVPMDEPCH17";"Eleni Köhler";" ";" ";"2021-01-20";"Harum";900;"EUR";8783.93;"EUR";"US";"um an";"mi ve";"o sol";"ta eu";". Aut";"quia ";"25";81650345464;"OS";"0";5573696046;"Eleni Köhler";"Eleni Köhler";" ";"Eleni Köhler";" ";" ";" "
"37354";"87907145811";"2021-01-20";"61";12345678;-10769.74;"9555310057";"10050000";"DE89100500009555310057";"UKVMDEHF37A";"Christa Finke";" ";" ";"2021-01-20";"Labor";819;"EUR";-10769.74;"EUR";"US";"orios";"m off";"ciis ";"orro ";"lacea";" aspe";"80";30151748456;"KA";"G";5573696046;"Christa Finke";"Christa Finke";" ";"Christa Finke";" ";" ";" "
"37354";"87907145811";"2021-01-20";"2";12345678;-226.22;"1553548951";"48366652";"DE78483666521553548951";"KNDMDEAXNE4";"Gisbert Kühnert-Roskoth";" ";" ";"2021-01-20";"Numqu";889;"JPY";-226.22;"JPY";"US";"quam ";"eseru";"t sap";"ente ";"ssume";"da. R";"4";63482840165;"US";"6";5573696046;"Gisbert Kühnert-Roskoth";"Gisbert Kühnert-Roskoth";" ";"Gisbert Kühnert-Roskoth";" ";" ";" "
"37354";"87907145811";"2021-01-20";"1";12345678;-719.88;"9049926233";"28458163";"DE81284581639049926233";"ARYJDE77S9M";"Sonia Dowerg MBA.";" ";" ";"2021-01-20";"Vitae";296;"EUR";-719.88;"EUR";"MD";"ae ip";"am at";"nemo.";"Nemo ";"usto ";"aque ";"87";54752804116;"KA";"Z";5573696046;"Sonia Dowerg MBA.";"Sonia Dowerg MBA.";" ";"Sonia Dowerg MBA.";" ";" ";" "
"37354";"87907145811";"2021-01-20";"61";12345678;-1373.82;"7224224777";"92165185";"DE96921651857224224777";"BGLHDEW3LWO";"Hannes Pärtzelt";" ";" ";"2021-01-20";"Unde ";676;"EUR";-1373.82;"EUR";"US";"e ut ";"uaera";" iust";". Ani";"i pos";"imus ";"52";55224656864;"OS";"1";5573696046;"Hannes Pärtzelt";"Hannes Pärtzelt";" ";"Hannes Pärtzelt";" ";" ";" "
"37354";"87907145811";"2021-01-20";"5";12345678;7301.8;"1942734896";"42833058";"DE75428330581942734896";"SWLFDEJ9FTH";"Gesche Kuhl";" ";" ";"2021-01-20";"Assum";371;"EUR";7301.8;"EUR";"US";"umend";" plac";"at qu";"s lab";"riosa";". Aut";"73";10012955870;"OS";"6";5573696046;"Gesche Kuhl";"Gesche Kuhl";" ";"Gesche Kuhl";" ";" ";" "
"37354";"87907145811";"2021-01-20";"51";12345678;-16631.94;"2367210164";"06889119";"DE58068891192367210164";"GBIWDEVA";"Karola Stolze";" ";" ";"2021-01-20";"Repel";346;"EUR";-16631.94;"EUR";"US";"ellat";"non s";"qui v";"niam.";"Quaer";"t imp";"49";23587092495;"OS";"0";5573696046;"Karola Stolze";"Karola Stolze";" ";"Karola Stolze";" ";" ";" "
"37354";"87907145811";"2021-01-21";"5";12345678;4392.75;"1910309555";"55731500";"DE16557315001910309555";"SXAKDE1GXAH";"Adolf Jungfer";" ";" ";"2021-01-21";"Digni";695;"EUR";4392.75;"EUR";"US";"nissi";"os de";"itis ";"ssume";"da. D";"lenit";"7";77769173617;"OS";"3";5573696046;"Adolf Jungfer";"Adolf Jungfer";" ";"Adolf Jungfer";" ";" ";" "
"37354";"87907145811";"2021-01-21";"32";12345678;-3428.75;"9181639443";"34882879";"DE42348828799181639443";"EVTYDELF13F";"Niko Schenk";" ";" ";"2021-01-21";"Bland";432;"EUR";-3428.75;"EUR";"US";"nditi";"s ame";" mole";"tiae ";"uam a";"perio";"23";98493894217;"OS";"0";5573696046;"Niko Schenk";"Niko Schenk";" ";"Niko Schenk";" ";" ";" "
